transaction_id,price,transfer_date,sale_year,sale_month,postcode,postcode_norm,property_type,old_new,duration,paon,saon,street,locality,town_city,district,county,ppd_category_type,record_status,ladcd,lat_postcode,lon_postcode,uprn,lat_rooftop,lon_rooftop,os_match_score,os_match_type,epc_current_rating,epc_current_score,epc_potential_rating,epc_potential_score,epc_floor_area_m2,build_bucket,build_bucket_confidence,build_bucket_source,uprn_addr,uprn_reshare,uprn_final,epc_match_method,uprn_lat,uprn_lon,uprn_n,epc_floor_area_m2_from_epc,epc_lodgement_date_from_epc
{EC7AD099-A34A-9200-E053-6C04A8C0E306},460000,2022-09-30,2022,9,M33 6WW,M336WW,S,N,F,10,,RYDAL AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.428117,-2.334185,,,,,,,,,,,,,,100011697710,100011697710,100011697710,exact_street,53.4277995,-2.335296,100011697710,112.0,2022-03-02
{1EAE3DF6-7F72-9EB1-E063-4704A8C09D02},350000,2024-06-28,2024,6,M33 2NS,M332NS,T,N,L,1,,WELLDALE MEWS,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.425687,-2.301977,,,,,,,,,,,,,,10070445718,10070445718,10070445718,exact_street,53.425462,-2.3019302,10070445718,71.0,2022-10-28
{1EAE3DF6-7E03-9EB1-E063-4704A8C09D02},319000,2024-07-15,2024,7,M33 7TJ,M337TJ,T,N,F,7,,ALBION GROVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421281,-2.326096,,,,,,,,,,,,,,100011680448,100011680448,100011680448,exact_street,53.4211641,-2.3262157,100011680448,75.0,2023-07-14
{EC7AD099-E589-9200-E053-6C04A8C0E306},485000,2022-09-12,2022,9,M33 7SY,M337SY,S,N,F,13,,ROEBUCK LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421539,-2.327347,,,,,,,,,,,,,,100011697319,100011697319,100011697319,exact_street,53.4215742,-2.3274527,100011697319,100.0,2022-02-22
{1EAE3DF6-7E4C-9EB1-E063-4704A8C09D02},531000,2024-06-14,2024,6,M33 6SA,M336SA,S,N,F,26,,ST MARYS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.424419,-2.332335,,,,,,,,,,,,,,100011698877,100011698877,100011698877,exact_street,53.4239706,-2.3319855,100011698877,128.0,2023-09-29
{31C68072-08D0-FEE3-E063-4804A8C04F37},648500,2024-09-27,2024,9,M33 3DF,M333DF,S,N,F,20,,NORMAN ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.419654,-2.319704,,,,,,,,,,,,,,100011694850,,100011694850,exact_street,53.4199597,-2.319586,100011694850,156.0,2024-04-30
{C6209F5F-3859-295E-E053-6C04A8C0DDCC},820000,2021-03-25,2021,3,M33 2LP,M332LP,D,N,F,89,,TEMPLE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.425264,-2.302079,,,,,,,,,,,,,,100011699496,100011699496,100011699496,exact_street,53.4250566,-2.3022885,100011699496,151.0,2020-12-22
{2859C1AB-DD67-52B4-E063-4804A8C05948},337500,2024-07-17,2024,7,M33 7TH,M337TH,T,N,F,2,,PALMER STREET,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421086,-2.325282,,,,,,,,,,,,,,100011696215,,100011696215,exact_street,53.4209768,-2.3256876,100011696215,79.0,2023-08-19
{D22473F5-43A8-7B40-E053-6C04A8C0A630},298492,2021-06-30,2021,6,M33 7TH,M337TH,T,N,F,8,,PALMER STREET,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421086,-2.325282,,,,,,,,,,,,,,100011696221,100011696221,100011696221,exact_street,53.4209144,-2.3255216,100011696221,92.0,2024-01-29
{E7B085FC-2941-7E31-E053-6C04A8C0E67F},342500,2022-03-21,2022,3,M33 6RZ,M336RZ,S,N,F,55,,GRANGE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.423180,-2.331934,,,,,,,,,,,,,,100011689626,100011689626,100011689626,exact_street,53.4232094,-2.3309563,100011689626,90.0,2021-11-03
{D93B27B0-AF18-3100-E053-6C04A8C08887},295000,2021-09-28,2021,9,M33 2FA,M332FA,S,N,F,54,,BEECH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.423531,-2.304836,,,,,,,,,,,,,,100011682396,100011682396,100011682396,exact_street,53.4227836,-2.3053571,100011682396,82.0,2021-08-17
{2D4D7608-EE57-BDF9-E063-4804A8C0672F},391000,2024-09-09,2024,9,M33 7TA,M337TA,T,N,F,35,,ALBION STREET,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420486,-2.324450,,,,,,,,,,,,,,100011680500,,100011680500,exact_street,53.4204608,-2.3237426,100011680500,95.0,2024-05-18
{38EDC0C3-16DF-0F63-E063-4704A8C00424},700000,2021-03-17,2021,3,M33 3AW,M333AW,S,N,F,87,,HOPE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420176,-2.322567,,,,,,,,,,,,,,100011691068,,100011691068,exact_street,53.4202273,-2.3225097,100011691068,198.0,2020-11-06
{C18F412A-CD70-81A6-E053-6B04A8C0AD18},337000,2021-02-12,2021,2,M33 3EE,M333EE,T,N,F,32,,DERBYSHIRE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420159,-2.312155,,,,,,,,,,,,,,100011686569,100011686569,100011686569,exact_street,53.4204021,-2.312081,100011686569,98.0,2020-10-29
{F87E72F8-E58D-176C-E053-6B04A8C0D2BE},725000,2023-01-24,2023,1,M33 3ES,M333ES,D,N,F,8,,TRINITY ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420330,-2.308590,,,,,,,,,,,,,,100011700087,100011700087,100011700087,exact_street,53.4207477,-2.3105337,100011700087,155.0,2022-09-17
{D22473F5-4BB1-7B40-E053-6C04A8C0A630},348000,2021-06-25,2021,6,M33 7TA,M337TA,S,N,F,2,,ALBION STREET,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420486,-2.324450,,,,,,,,,,,,,,100011680467,100011680467,100011680467,exact_street,53.4206913,-2.3249331,100011680467,140.0,2021-03-16
{C3C3F9B5-B286-362B-E053-6B04A8C03ACC},200000,2021-05-07,2021,5,M33 7TJ,M337TJ,T,N,F,1,,ALBION GROVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421281,-2.326096,,,,,,,,,,,,,,100011680443,100011680443,100011680443,exact_street,53.421074,-2.3263053,100011680443,69.0,2021-04-26
{1775CCF7-254C-38BA-E063-4704A8C05A7C},305000,2023-11-24,2023,11,M33 7TA,M337TA,T,N,F,4,,ALBION STREET,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420486,-2.324450,,,,,,,,,,,,,,100011680469,100011680469,100011680469,exact_street,53.4206644,-2.3248877,100011680469,56.0,2023-05-03
{3DCCB7C9-E75C-5B9D-E063-4704A8C0331E},355000,2025-06-04,2025,6,M33 2FA,M332FA,S,N,L,50,,BEECH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.423531,-2.304836,,,,,,,,,,,,,,100011682392,,100011682392,exact_street,53.4226395,-2.3054614,100011682392,83.0,2022-12-20
{42C129E4-CD75-60A9-E063-4804A8C0C25D},865000,2025-09-05,2025,9,M33 3AW,M333AW,S,N,F,87A,,HOPE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420176,-2.322567,,,,,,,,,,,,,,10070463358,,10070463358,exact_street,53.4201722,-2.3225691,10070463358,198.0,2020-11-06
{0E082197-0B57-5C09-E063-4704A8C0A10E},680000,2021-05-14,2021,5,M33 3AW,M333AW,S,N,F,87A,,HOPE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420176,-2.322567,,,,,,,,,,,,,,10070463358,10070463358,10070463358,exact_street,53.4201722,-2.3225691,10070463358,198.0,2020-11-06
{3DCCB7CA-22E5-5B9D-E063-4704A8C0331E},630000,2024-07-02,2024,7,M33 3AZ,M333AZ,S,N,F,5,,MELROSE AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420036,-2.321347,,,,,,,,,,,,,,100011693998,,100011693998,exact_street,53.4200433,-2.3219188,100011693998,177.0,2023-08-21
{31C68072-088E-FEE3-E063-4804A8C04F37},295000,2024-11-22,2024,11,M33 7SZ,M337SZ,T,N,F,27,,ROEBUCK LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420467,-2.324886,,,,,,,,,,,,,,100011697325,,100011697325,exact_street,53.4208596,-2.3258221,100011697325,81.0,2024-07-25
{1EAE3DF6-B90F-9EB1-E063-4704A8C09D02},401000,2023-01-24,2023,1,M33 5QT,M335QT,S,N,F,296,,GLEBELANDS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.432191,-2.336745,,,,,,,,,,,,,,100011689214,100011689214,100011689214,exact_street,53.4322193,-2.3362036,100011689214,100.0,2022-02-24
{FD226035-C8AC-4CB7-E053-4804A8C00430},435000,2023-05-05,2023,5,M33 2WD,M332WD,S,N,F,3,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427841,-2.299599,,,,,,,,,,,,,,100011697055,100011697055,100011697055,exact_street,53.4269489,-2.3004208,100011697055,88.0,2022-12-16
{38EDC0C2-E22C-0F63-E063-4704A8C00424},311500,2025-01-24,2025,1,M33 7SZ,M337SZ,T,N,F,35,,ROEBUCK LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420467,-2.324886,,,,,,,,,,,,,,100011697329,,100011697329,exact_street,53.4207614,-2.3255806,100011697329,75.0,2021-05-15
{CFC9085C-941C-9A70-E053-6B04A8C09D6A},346000,2021-06-28,2021,6,M33 2EB,M332EB,S,N,F,23,,BEECH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422062,-2.306390,,,,,,,,,,,,,,100011682365,100011682365,100011682365,exact_street,53.4220618,-2.3063902,100011682365,87.0,2021-04-01
{EC7AD099-A300-9200-E053-6C04A8C0E306},381000,2022-09-22,2022,9,M33 2FD,M332FD,S,N,F,41,,OAK ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422226,-2.305323,,,,,,,,,,,,,,100011695539,100011695539,100011695539,exact_street,53.4228568,-2.3048611,100011695539,82.0,2022-04-16
{DBA933F9-5570-669D-E053-6B04A8C0AD56},395000,2022-02-25,2022,2,M33 2WD,M332WD,S,N,F,7,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427841,-2.299599,,,,,,,,,,,,,,100011697059,100011697059,100011697059,exact_street,53.4270841,-2.3002863,100011697059,80.0,2021-09-16
{F3B6C198-68CA-6E40-E053-6C04A8C0B3B4},485000,2021-12-03,2021,12,M33 2FQ,M332FQ,S,N,F,77,,TEMPLE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.423183,-2.303810,,,,,,,,,,,,,,100011699485,100011699485,100011699485,exact_street,53.4238136,-2.303303,100011699485,85.0,2022-01-17
{42C129E4-8A33-60A9-E063-4804A8C0C25D},457000,2025-09-26,2025,9,M33 2FD,M332FD,S,N,F,37,,OAK ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422226,-2.305323,,,,,,,,,,,,,,100011695535,,100011695535,exact_street,53.4227307,-2.3049505,100011695535,92.0,2025-04-18
{2859C1AB-E135-52B4-E063-4804A8C05948},426000,2024-11-08,2024,11,M33 6RZ,M336RZ,S,N,F,45,,GRANGE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.423180,-2.331934,,,,,,,,,,,,,,100011689616,,100011689616,exact_street,53.4231992,-2.3314227,100011689616,92.0,2024-04-05
{237B17FD-EE8F-22AC-E063-4804A8C0EA3A},450000,2024-08-19,2024,8,M33 6SB,M336SB,T,N,F,13,,ST MARYS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.424283,-2.332756,,,,,,,,,,,,,,100011698866,100011698866,100011698866,exact_street,53.4238704,-2.3324662,100011698866,99.0,2021-09-30
{D22473F5-43E3-7B40-E053-6C04A8C0A630},346000,2021-03-26,2021,3,M33 2WD,M332WD,S,N,F,19,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427841,-2.299599,,,,,,,,,,,,,,100011697071,100011697071,100011697071,exact_street,53.4274896,-2.2998978,100011697071,91.0,2020-10-23
{EC7AD099-9E3C-9200-E053-6C04A8C0E306},265000,2022-07-01,2022,7,M33 7SZ,M337SZ,T,N,F,57,,ROEBUCK LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420467,-2.324886,,,,,,,,,,,,,,100011697346,100011697346,100011697346,exact_street,53.420422,-2.3247956,100011697346,56.0,2021-10-22
{D22473F5-4318-7B40-E053-6C04A8C0A630},180000,2021-10-06,2021,10,M33 3DF,M333DF,S,N,F,21,,NORMAN ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.419654,-2.319704,,,,,,,,,,,,,,100011694851,100011694851,100011694851,exact_street,53.4196714,-2.3198095,100011694851,129.0,2021-12-01
{D93B27B0-FF60-3100-E053-6C04A8C08887},625000,2022-01-26,2022,1,M33 2WB,M332WB,D,N,F,2A,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427635,-2.299237,,,,,,,,,,,,,,100011697053,100011697053,100011697053,exact_street,53.4264274,-2.3004773,100011697053,86.0,2020-12-06
{D22473F5-A04A-7B40-E053-6C04A8C0A630},305000,2021-10-13,2021,10,M33 7SQ,M337SQ,T,N,F,22,,ROEBUCK LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421001,-2.326801,,,,,,,,,,,,,,10070454398,10070454398,10070454398,exact_street,53.4208577,-2.3265143,10070454398,84.0,2021-05-13
{1A0C5C63-7201-7CBE-E063-4804A8C06C96},375000,2024-01-25,2024,1,M33 7SQ,M337SQ,T,N,F,20,,ROEBUCK LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421001,-2.326801,,,,,,,,,,,,,,10070454397,10070454397,10070454397,exact_street,53.4208755,-2.3265746,10070454397,85.0,2023-06-22
{EED73E75-84C6-6AF3-E053-6C04A8C08ABA},405000,2022-03-22,2022,3,M33 6QA,M336QA,S,N,L,16,,QUEENS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.425359,-2.333802,,,,,,,,,,,,,,100011697001,100011697001,100011697001,exact_street,53.4255906,-2.334466,100011697001,81.0,2021-08-12
{D22473F5-489B-7B40-E053-6C04A8C0A630},365000,2021-06-25,2021,6,M33 3EE,M333EE,T,N,F,46,,DERBYSHIRE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420159,-2.312155,,,,,,,,,,,,,,100011686581,100011686581,100011686581,exact_street,53.4200783,-2.3121538,100011686581,103.0,2021-01-13
{EA3278AA-27F0-2676-E053-6B04A8C015F8},373000,2022-05-26,2022,5,M33 7SQ,M337SQ,T,N,F,26,,ROEBUCK LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421001,-2.326801,,,,,,,,,,,,,,10070454400,10070454400,10070454400,exact_street,53.4208041,-2.3263935,10070454400,85.0,2022-02-28
{E2D14905-6C9D-4C2D-E053-6B04A8C0422B},267500,2022-04-22,2022,4,M33 7SZ,M337SZ,T,N,F,79,,ROEBUCK LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420467,-2.324886,,,,,,,,,,,,,,100011697365,100011697365,100011697365,exact_street,53.4202077,-2.3242673,100011697365,61.0,2025-06-06
{EA3278AA-27CA-2676-E053-6B04A8C015F8},402000,2022-08-31,2022,8,M33 5GU,M335GU,S,N,F,63,,DUMBER LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.430949,-2.337187,,,,,,,,,,,,,,100011687023,100011687023,100011687023,exact_street,53.4318045,-2.336682,100011687023,94.0,2021-09-23
{1061746D-F56B-3C34-E063-4804A8C0F9E7},455000,2023-10-25,2023,10,M33 2WD,M332WD,S,N,F,37,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427841,-2.299599,,,,,,,,,,,,,,100011697089,100011697089,100011697089,exact_street,53.4280931,-2.2993753,100011697089,103.0,2023-04-21
{C8A3A576-2654-0425-E053-6C04A8C0947B},325000,2021-03-04,2021,3,M33 6RY,M336RY,S,N,F,40,,GRANGE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422946,-2.331827,,,,,,,,,,,,,,100011689611,100011689611,100011689611,exact_street,53.4229562,-2.3315111,100011689611,93.0,2020-10-05
{06C9F487-5EDE-9388-E063-4804A8C0BD98},390000,2023-08-21,2023,8,M33 5QT,M335QT,S,N,F,304,,GLEBELANDS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.432191,-2.336745,,,,,,,,,,,,,,100011689218,100011689218,100011689218,exact_street,53.4321908,-2.3367452,100011689218,87.0,2022-09-29
{F3B6C198-193B-6E40-E053-6C04A8C0B3B4},257500,2022-09-26,2022,9,M33 7TL,M337TL,T,N,F,8,,HOLLY DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420383,-2.325864,,,,,,,,,,,,,,100011690929,100011690929,100011690929,exact_street,53.4204823,-2.3257591,100011690929,59.0,2022-07-03
{402A3A65-D28B-A7DF-E063-4804A8C0B80D},465025,2025-08-26,2025,8,M33 2WB,M332WB,S,N,F,6,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427635,-2.299237,,,,,,,,,,,,,,100011697058,,100011697058,exact_street,53.4270313,-2.2998194,100011697058,101.0,2025-05-27
{FD226035-C8A6-4CB7-E053-4804A8C00430},371000,2022-10-28,2022,10,M33 6RZ,M336RZ,S,N,F,33,,GRANGE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.423180,-2.331934,,,,,,,,,,,,,,100011689604,100011689604,100011689604,exact_street,53.4231798,-2.3319342,100011689604,89.0,2022-06-01
{EC7AD099-A179-9200-E053-6C04A8C0E306},490000,2022-08-31,2022,8,M33 7TT,M337TT,T,N,F,22,,HADDON GROVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420204,-2.325456,,,,,,,,,,,,,,100011689884,100011689884,100011689884,exact_street,53.420233,-2.3248844,100011689884,95.0,2022-05-06
{1775CCF7-272F-38BA-E063-4704A8C05A7C},370000,2024-03-15,2024,3,M33 3EE,M333EE,T,N,F,52,,DERBYSHIRE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420159,-2.312155,,,,,,,,,,,,,,100011686584,100011686584,100011686584,exact_street,53.4199529,-2.3119723,100011686584,108.0,2024-01-30
{06C9F487-5C28-9388-E063-4804A8C0BD98},790000,2023-08-09,2023,8,M33 3EF,M333EF,D,N,F,5,,ALEXANDRA ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.419907,-2.308993,,,,,,,,,,,,,,100011680622,100011680622,100011680622,exact_street,53.4201807,-2.3108154,100011680622,197.0,2023-06-26
{1061746D-F6E9-3C34-E063-4804A8C0F9E7},418000,2024-01-05,2024,1,M33 6WH,M336WH,S,N,L,15,,BOWNESS DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427070,-2.335938,,,,,,,,,,,,,,100011682786,100011682786,100011682786,exact_street,53.4269351,-2.3358009,100011682786,86.0,2023-08-02
{BEF7EBBE-D7C2-7A76-E053-6B04A8C092F7},725000,2021-01-08,2021,1,M33 3AY,M333AY,D,N,F,52,,POPLAR GROVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.419364,-2.320379,,,,,,,,,,,,,,100011696771,100011696771,100011696771,exact_street,53.4195248,-2.3208466,100011696771,221.0,2020-09-23
{045A1898-C889-9A24-E063-4804A8C048EA},345000,2021-02-26,2021,2,M33 5QT,M335QT,S,N,F,306,,GLEBELANDS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.432191,-2.336745,,,,,,,,,,,,,,100011689219,100011689219,100011689219,exact_street,53.4321905,-2.3368506,100011689219,83.0,2020-12-11
{42C129E4-CE8E-60A9-E063-4804A8C0C25D},382500,2025-03-24,2025,3,M33 3EE,M333EE,T,N,L,54,,DERBYSHIRE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420159,-2.312155,,,,,,,,,,,,,,100011686586,,100011686586,exact_street,53.4198991,-2.3119268,100011686586,90.0,2024-11-05
{CFC9085C-934A-9A70-E053-6B04A8C09D6A},450000,2021-06-18,2021,6,M33 6WH,M336WH,S,N,F,11,,BOWNESS DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427070,-2.335938,,,,,,,,,,,,,,100011682782,100011682782,100011682782,exact_street,53.4270696,-2.3359374,100011682782,109.0,2021-03-02
{1C3E72FE-57B5-F410-E063-4804A8C0DFA6},465000,2024-02-16,2024,2,M33 2FB,M332FB,T,N,F,24,,BEECH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421757,-2.306072,,,,,,,,,,,,,,100011682366,100011682366,100011682366,exact_street,53.421685,-2.3061317,100011682366,133.0,2023-09-14
{31C68072-0BB6-FEE3-E063-4804A8C04F37},365000,2025-01-24,2025,1,M33 7TL,M337TL,T,N,F,12,,HOLLY DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420383,-2.325864,,,,,,,,,,,,,,100011690931,,100011690931,exact_street,53.4203831,-2.3258636,100011690931,86.0,2022-03-24
{F16F63C5-A7FF-0491-E053-6C04A8C032ED},590000,2022-11-17,2022,11,M33 3AY,M333AY,S,N,F,56,,POPLAR GROVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.419364,-2.320379,,,,,,,,,,,,,,100011696773,100011696773,100011696773,exact_street,53.419497,-2.3211624,100011696773,134.0,2022-07-05
{31C68072-0A96-FEE3-E063-4804A8C04F37},431000,2025-03-07,2025,3,M33 2WD,M332WD,S,N,F,51,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427841,-2.299599,,,,,,,,,,,,,,100011697102,,100011697102,exact_street,53.4285797,-2.2988971,100011697102,86.0,2024-09-13
{2ACACE8D-01E9-295E-E063-4804A8C0B0EB},395000,2024-10-18,2024,10,M33 7TN,M337TN,T,N,L,26,,ROEBUCK GARDENS,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420677,-2.326889,,,,,,,,,,,,,,10070454385,,10070454385,exact_street,53.4206769,-2.3268891,10070454385,84.0,2022-05-23
{31C68072-08A3-FEE3-E063-4804A8C04F37},480000,2025-03-12,2025,3,M33 6RZ,M336RZ,S,N,F,27,,GRANGE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.423180,-2.331934,,,,,,,,,,,,,,100011689598,,100011689598,exact_street,53.4231701,-2.3321749,100011689598,77.0,2024-09-16
{44F406B6-62D5-1095-E063-4704A8C048D4},460000,2025-10-24,2025,10,M33 2FB,M332FB,T,N,F,22,,BEECH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421757,-2.306072,,,,,,,,,,,,,,100011682364,,100011682364,exact_street,53.4216399,-2.3061765,100011682364,108.0,2025-03-18
{36A61A94-BF26-DEF2-E063-4704A8C046AE},400000,2024-04-16,2024,4,M33 2WB,M332WB,S,N,F,22,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427635,-2.299237,,,,,,,,,,,,,,100011697074,,100011697074,exact_street,53.427599,-2.2992665,100011697074,98.0,2023-08-07
{EC7AD099-9E8C-9200-E053-6C04A8C0E306},416000,2022-05-27,2022,5,M33 7TT,M337TT,T,N,F,16,,HADDON GROVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420204,-2.325456,,,,,,,,,,,,,,100011689878,100011689878,100011689878,exact_street,53.4201247,-2.325019,100011689878,107.0,2020-11-06
{045A1898-C676-9A24-E063-4804A8C048EA},425000,2023-03-20,2023,3,M33 2WB,M332WB,S,N,F,26,,RAVENSTONE DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.427635,-2.299237,,,,,,,,,,,,,,100011697078,100011697078,100011697078,exact_street,53.4277251,-2.299162,100011697078,93.0,2022-11-24
{D22473F5-4647-7B40-E053-6C04A8C0A630},405000,2021-07-19,2021,7,M33 6NL,M336NL,S,N,F,12,,BARNFIELD CRESCENT,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.428568,-2.336928,,,,,,,,,,,,,,100011682068,100011682068,100011682068,exact_street,53.4284426,-2.3367458,100011682068,101.0,2021-05-04
{25E9DA80-C48A-555E-E063-4704A8C066F2},322000,2024-10-10,2024,10,M33 7TL,M337TL,T,N,F,16,,HOLLY DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420383,-2.325864,,,,,,,,,,,,,,100011690933,100011690933,100011690933,exact_street,53.420302,-2.3259382,100011690933,90.0,2022-11-01
{E53EDD2D-F0C7-83EC-E053-6B04A8C03A59},565000,2022-05-27,2022,5,M33 5GR,M335GR,S,N,F,321,,GLEBELANDS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.431736,-2.338668,,,,,,,,,,,,,,100011689230,100011689230,100011689230,exact_street,53.4318211,-2.3371788,100011689230,127.0,2022-01-07
{DE2D0CDF-A024-51EE-E053-6C04A8C00671},425000,2022-03-23,2022,3,M33 3AY,M333AY,S,N,L,30,,POPLAR GROVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.419364,-2.320379,,,,,,,,,,,,,,100011696755,100011696755,100011696755,exact_street,53.4192494,-2.3196709,100011696755,90.0,2021-11-12
{D707E535-3679-0AD9-E053-6B04A8C067CC},580000,2021-11-12,2021,11,M33 6SD,M336SD,S,N,F,76,,BARKERS LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.424333,-2.334080,,,,,,,,,,,,,,100011682030,100011682030,100011682030,exact_street,53.424495,-2.3341113,100011682030,189.0,2021-03-09
{E53EDD2D-F3E8-83EC-E053-6B04A8C03A59},485000,2022-06-10,2022,6,M33 2LG,M332LG,S,N,F,192,,DANE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.425235,-2.299235,,,,,,,,,,,,,,100011686274,100011686274,100011686274,exact_street,53.4255466,-2.300456,100011686274,131.0,2021-12-08
{2131FCF5-FC80-86E8-E063-4804A8C0372B},675000,2024-08-13,2024,8,M33 2FL,M332FL,D,N,F,2,,SELWORTH AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.423700,-2.302098,,,,,,,,,,,,,,100011698151,100011698151,100011698151,exact_street,53.4239876,-2.3020402,100011698151,114.0,2023-05-30
